x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.522742509841919,0.10309994220733643,-0.29562532901763916,0.9999983310699463,0.5301094651222229,0.08761599659919739,-0.26997101306915283,0.999994158744812,0.5339078307151794,0.0880548357963562,-0.27000921964645386,0.9999935626983643,0.5369671583175659,0.08843961358070374,-0.2700049579143524,0.9999932050704956,0.5168577432632446,0.08713701367378235,-0.26740801334381104,0.9999923706054688,0.5118330717086792,0.08717921376228333,-0.2673977315425873,0.9999918937683105,0.5079407095909119,0.08738762140274048,-0.267361044883728,0.9999924898147583,0.5431653261184692,0.0967225730419159,-0.12036110460758209,0.99998939037323,0.501522958278656,0.09705972671508789,-0.10832679271697998,0.9999841451644897,0.530575156211853,0.12189468741416931,-0.2399897575378418,0.9999986886978149,0.5138952136039734,0.12163102626800537,-0.23664094507694244,0.9999984502792358,0.5800672173500061,0.20459604263305664,-0.04707386717200279,0.9999953508377075,0.46933963894844055,0.21237480640411377,0.004910248797386885,0.9999731779098511,0.5944661498069763,0.32598844170570374,-0.014654203318059444,0.9926631450653076,0.4578246474266052,0.3357337713241577,0.056819651275873184,0.9792934656143188,0.5795633792877197,0.4397173523902893,-0.1841268688440323,0.9873772263526917,0.47073647379875183,0.4374319612979889,-0.09902258962392807,0.9736226201057434,0.5830014944076538,0.47257542610168457,-0.23935860395431519,0.9718450903892517,0.4682982861995697,0.46900734305381775,-0.14632989466190338,0.9507197141647339,0.5750435590744019,0.4691176116466522,-0.27551186084747314,0.9729310870170593,0.47859156131744385,0.46634599566459656,-0.18653728067874908,0.953066349029541,0.571480393409729,0.4596739709377289,-0.20201832056045532,0.9625240564346313,0.48169779777526855,0.4555118978023529,-0.11793051660060883,0.9418330192565918,0.5585687756538391,0.4649454951286316,-0.020831579342484474,0.9999371767044067,0.49540960788726807,0.46226081252098083,0.020775368437170982,0.9998865127563477,0.5576140880584717,0.6549323797225952,-0.07610948383808136,0.995389461517334,0.49336808919906616,0.6510418653488159,0.0033013252541422844,0.9904820919036865,0.558261513710022,0.8123165369033813,0.23021717369556427,0.9945355653762817,0.49918103218078613,0.8095208406448364,0.2800239026546478,0.9919860363006592,0.5499014258384705,0.8333039283752441,0.24988096952438354,0.8908377289772034,0.505018413066864,0.8274989128112793,0.2972502112388611,0.8954418897628784,0.5545172095298767,0.8760672807693481,0.06710796803236008,0.9918377995491028,0.49358615279197693,0.8740997314453125,0.12162580341100693,0.9901657700538635,correct
0.4868442714214325,0.20756959915161133,-0.5066308379173279,0.9990443587303162,0.4977927505970001,0.17995685338974,-0.46842190623283386,0.9977879524230957,0.5043434500694275,0.18082016706466675,-0.4686797559261322,0.9971522092819214,0.5129417777061462,0.18164998292922974,-0.4689524471759796,0.9967856407165527,0.4739038944244385,0.17886006832122803,-0.47150593996047974,0.9987234473228455,0.46612781286239624,0.17909711599349976,-0.47158563137054443,0.9985489249229431,0.45900893211364746,0.17955905199050903,-0.4717792272567749,0.9985740184783936,0.5257614850997925,0.19904059171676636,-0.26082924008369446,0.9980125427246094,0.4461446702480316,0.19881588220596313,-0.2742023766040802,0.9991142153739929,0.5018756985664368,0.24276843667030334,-0.43193599581718445,0.9987686276435852,0.4716002941131592,0.24008044600486755,-0.4350670874118805,0.9990918636322021,0.5833522081375122,0.3685588836669922,-0.16463284194469452,0.985366702079773,0.38323473930358887,0.36632704734802246,-0.19445256888866425,0.9953674077987671,0.7454159259796143,0.36641284823417664,-0.21534109115600586,0.9472464323043823,0.24602769315242767,0.34006017446517944,-0.3721918761730194,0.9811826348304749,0.8402194380760193,0.3613470792770386,-0.41707903146743774,0.5825628638267517,0.11763539910316467,0.3137059211730957,-0.7215319871902466,0.8797606229782104,0.8828880190849304,0.37432992458343506,-0.45889532566070557,0.3754335939884186,0.07287675142288208,0.31920748949050903,-0.7752351760864258,0.7604143023490906,0.8807101845741272,0.36607447266578674,-0.49710673093795776,0.4177972376346588,0.07435306906700134,0.30550357699394226,-0.8272863626480103,0.7954698204994202,0.8594462871551514,0.36064568161964417,-0.44601568579673767,0.5431123971939087,0.09205228090286255,0.3128683567047119,-0.7580686211585999,0.842799186706543,0.5327029824256897,0.7911311388015747,-0.008284149691462517,0.9336920976638794,0.4272822141647339,0.7786297798156738,0.008854642510414124,0.9490114450454712,0.5194777846336365,1.0639030933380127,0.01705395057797432,0.39069342613220215,0.42956843972206116,1.0676085948944092,0.1439601182937622,0.23780123889446259,0.5081391334533691,1.2593681812286377,0.45205947756767273,0.05267489328980446,0.4269869923591614,1.2935559749603271,0.5732514262199402,0.051781509071588516,0.5053990483283997,1.2822060585021973,0.4851740896701813,0.09882871061563492,0.4337286651134491,1.3277220726013184,0.607317328453064,0.08836300671100616,0.4975651800632477,1.3509005308151245,0.29562103748321533,0.03733818233013153,0.41001540422439575,1.37546968460083,0.3803800046443939,0.032770704478025436,correct
0.5238838195800781,0.10362613201141357,-0.2822657823562622,0.9999949932098389,0.5311970114707947,0.08848839998245239,-0.2562444806098938,0.9999804496765137,0.5349571704864502,0.0891728401184082,-0.2562795579433441,0.9999792575836182,0.5376691222190857,0.08996054530143738,-0.2562769055366516,0.9999783039093018,0.5182585716247559,0.08751165866851807,-0.2546306848526001,0.9999743700027466,0.51321941614151,0.08754891157150269,-0.25462615489959717,0.9999736547470093,0.5092853307723999,0.0877627432346344,-0.25461798906326294,0.9999759197235107,0.5433793663978577,0.09946870803833008,-0.10803157091140747,0.9999607801437378,0.5033848285675049,0.09851306676864624,-0.1002434492111206,0.9999439716339111,0.5314341187477112,0.12221398949623108,-0.22757770121097565,0.9999958276748657,0.514746904373169,0.1221863329410553,-0.22542300820350647,0.9999947547912598,0.5804630517959595,0.20866507291793823,-0.03150515258312225,0.9999909400939941,0.4694916307926178,0.2170514613389969,0.0011645869817584753,0.9999505281448364,0.5971661806106567,0.3233555257320404,0.0037659811787307262,0.9904270172119141,0.45639437437057495,0.3378561735153198,0.05663323774933815,0.977271556854248,0.5936398506164551,0.4344640076160431,-0.1624794751405716,0.9852294325828552,0.4628349244594574,0.4412890374660492,-0.08049152791500092,0.9733108282089233,0.5994927287101746,0.46846964955329895,-0.21214348077774048,0.9671607613563538,0.45912015438079834,0.47254428267478943,-0.12497103214263916,0.9504366517066956,0.5924718976020813,0.46657735109329224,-0.25238844752311707,0.9686959981918335,0.4671606421470642,0.4717024564743042,-0.1657257378101349,0.9532091021537781,0.5881730318069458,0.4564060568809509,-0.18205752968788147,0.9581774473190308,0.47165581583976746,0.4614834189414978,-0.09942707419395447,0.9433112144470215,0.5558900237083435,0.4681333899497986,-0.01193106360733509,0.9999170303344727,0.49301353096961975,0.4645766615867615,0.01179865188896656,0.9998717308044434,0.5560216307640076,0.6552655100822449,-0.08360466361045837,0.9956617951393127,0.4930480420589447,0.6535264253616333,-0.019099950790405273,0.9912179112434387,0.5546711087226868,0.8110346794128418,0.23710766434669495,0.9942951798439026,0.49924367666244507,0.8105703592300415,0.26934871077537537,0.9929238557815552,0.5465602278709412,0.8308532238006592,0.2585897445678711,0.881872296333313,0.5051003694534302,0.8274133205413818,0.2874584197998047,0.8904201984405518,0.5528136491775513,0.8754439353942871,0.07871437072753906,0.991425633430481,0.49235355854034424,0.8757367134094238,0.11185382306575775,0.9911243319511414,correct
0.525117039680481,0.109514981508255,-0.32637232542037964,0.9999982118606567,0.5323413610458374,0.09564176201820374,-0.29916471242904663,0.9999935626983643,0.5359698534011841,0.09617683291435242,-0.2992241382598877,0.9999933242797852,0.5388932228088379,0.09668850898742676,-0.2992224395275116,0.999993085861206,0.5191292762756348,0.09427407383918762,-0.2998177111148834,0.9999912977218628,0.5140361189842224,0.09435659646987915,-0.29980844259262085,0.9999909400939941,0.5099771022796631,0.09467220306396484,-0.29978230595588684,0.9999908208847046,0.5453214049339294,0.10506308078765869,-0.14388053119182587,0.9999865293502808,0.503596305847168,0.10547462105751038,-0.14761711657047272,0.9999816417694092,0.5332775115966797,0.12853270769119263,-0.2692698538303375,0.9999979734420776,0.5157633423805237,0.1288859248161316,-0.27035099267959595,0.9999971389770508,0.5838311910629272,0.21628925204277039,-0.04708625003695488,0.9999911785125732,0.4710560441017151,0.21792848408222198,-0.04136821627616882,0.9999536275863647,0.6128504276275635,0.3197295665740967,0.02457212656736374,0.9938283562660217,0.43908730149269104,0.3260043263435364,0.03785016015172005,0.987580418586731,0.6327288150787354,0.42398393154144287,-0.11759372055530548,0.9899343848228455,0.4236322045326233,0.4247031807899475,-0.08527225255966187,0.9836291670799255,0.6384333968162537,0.45155322551727295,-0.15519288182258606,0.973481297492981,0.41258057951927185,0.45221391320228577,-0.12329769134521484,0.9640336036682129,0.6330509781837463,0.450108140707016,-0.20211054384708405,0.97617506980896,0.4182000458240509,0.4519915282726288,-0.17065007984638214,0.9677339196205139,0.6291490197181702,0.4394688904285431,-0.13931313157081604,0.970277726650238,0.42584314942359924,0.44189104437828064,-0.10729897767305374,0.9628516435623169,0.5577051043510437,0.47684210538864136,0.00033574714325368404,0.9998997449874878,0.4934137463569641,0.4708545506000519,-0.000493809231556952,0.9998409748077393,0.5556584596633911,0.655932605266571,-0.03318600356578827,0.9929744005203247,0.4962701201438904,0.6481190919876099,-0.013117975555360317,0.9906648397445679,0.5522921085357666,0.8135870695114136,0.25373324751853943,0.9931069016456604,0.5004385709762573,0.8093302249908447,0.2517130672931671,0.9918827414512634,0.5451751947402954,0.8318859338760376,0.2720501720905304,0.9017497301101685,0.5060883164405823,0.8252052068710327,0.26746436953544617,0.8671315312385559,0.5548070669174194,0.8768266439437866,0.09757500886917114,0.9911364316940308,0.5000746846199036,0.8728166818618774,0.09394130110740662,0.9907363057136536,correct
0.5268675684928894,0.12094902992248535,-0.3446356952190399,0.9999996423721313,0.5340470671653748,0.10600438714027405,-0.3179558217525482,0.9999988079071045,0.5375093221664429,0.10647258162498474,-0.3180050849914551,0.9999985694885254,0.54030442237854,0.10695785284042358,-0.3180611729621887,0.9999984502792358,0.5216127634048462,0.10476446151733398,-0.3201979994773865,0.9999986886978149,0.5169017910957336,0.10461226105690002,-0.3202019929885864,0.9999986886978149,0.5131597518920898,0.10461288690567017,-0.3201281726360321,0.9999986886978149,0.5461665391921997,0.11436215043067932,-0.1609223186969757,0.9999977350234985,0.5076358318328857,0.1124524474143982,-0.17314623296260834,0.9999978542327881,0.534614086151123,0.1381388008594513,-0.28687766194343567,0.9999996423721313,0.5178690552711487,0.13781020045280457,-0.2904711961746216,0.9999994039535522,0.5836312174797058,0.21431392431259155,-0.04562726616859436,0.9999921321868896,0.47080063819885254,0.21553392708301544,-0.053863879293203354,0.9999692440032959,0.6373093724250793,0.28090161085128784,0.10398446023464203,0.994020402431488,0.42321497201919556,0.28876638412475586,0.039614006876945496,0.991162896156311,0.6818938255310059,0.3453860282897949,0.06716960668563843,0.9907593727111816,0.38105642795562744,0.35605230927467346,-0.047098588198423386,0.9846545457839966,0.6982942819595337,0.3667783737182617,0.05617490038275719,0.9733580350875854,0.3646392226219177,0.3797837495803833,-0.0700492113828659,0.9632717967033386,0.6922701597213745,0.37061694264411926,0.008447177708148956,0.9772638082504272,0.37016770243644714,0.3802829086780548,-0.11641132086515427,0.9678300619125366,0.6857669353485107,0.36372998356819153,0.04790964350104332,0.972223162651062,0.3777101933956146,0.37208127975463867,-0.06794567406177521,0.9654306769371033,0.5569578409194946,0.4772312045097351,-0.0025718226097524166,0.9998712539672852,0.4980972409248352,0.474540114402771,0.00242001935839653,0.9998062252998352,0.5552422404289246,0.6532720327377319,0.008562557399272919,0.9965073466300964,0.4987269341945648,0.6528593301773071,0.015628233551979065,0.9942540526390076,0.550521194934845,0.8114525079727173,0.30716973543167114,0.9965877532958984,0.499031662940979,0.8064429759979248,0.28407102823257446,0.9963281750679016,0.5451032519340515,0.8304480314254761,0.327007919549942,0.9351439476013184,0.5036647915840149,0.8275533318519592,0.30076324939727783,0.9303549528121948,0.5540491938591003,0.8747824430465698,0.1643531322479248,0.9956165552139282,0.49700331687927246,0.8743076324462891,0.13119471073150635,0.9959369897842407,correct
0.5269965529441833,0.11861371994018555,-0.2964749038219452,0.999998927116394,0.5332452058792114,0.10344487428665161,-0.2701144516468048,0.9999972581863403,0.5362151861190796,0.1034693717956543,-0.2701805531978607,0.999996542930603,0.5402572154998779,0.10363012552261353,-0.2702476382255554,0.999996542930603,0.5218291878700256,0.10266831517219543,-0.2720409631729126,0.9999969005584717,0.5172742009162903,0.10249438881874084,-0.2720645070075989,0.9999964237213135,0.5130113363265991,0.102480947971344,-0.2720433473587036,0.9999960660934448,0.5472007989883423,0.11096054315567017,-0.1106962263584137,0.9999954700469971,0.5083258748054504,0.10973113775253296,-0.1214728131890297,0.999994158744812,0.534848690032959,0.1360122561454773,-0.23808716237545013,0.9999983310699463,0.5192617177963257,0.1365053951740265,-0.2414385825395584,0.999997615814209,0.582356333732605,0.2019059956073761,-0.0129485372453928,0.9999289512634277,0.4752621650695801,0.20592176914215088,-0.05881006270647049,0.9998451471328735,0.6515361666679382,0.2336767613887787,-0.07910796254873276,0.9813856482505798,0.42102205753326416,0.24320922791957855,-0.2360779494047165,0.983320951461792,0.7081952095031738,0.24952423572540283,-0.2782951295375824,0.9793899655342102,0.3680899739265442,0.2586079239845276,-0.5782387852668762,0.9783662557601929,0.7242735028266907,0.2589700222015381,-0.3125104606151581,0.9574228525161743,0.34863317012786865,0.2670741677284241,-0.6385510563850403,0.959949254989624,0.7204408645629883,0.25544100999832153,-0.34546515345573425,0.9636560082435608,0.35222291946411133,0.2630276679992676,-0.6639918088912964,0.9648566842079163,0.7135412096977234,0.2541045844554901,-0.296996146440506,0.9591513276100159,0.3621639311313629,0.26146548986434937,-0.5989252924919128,0.9617793560028076,0.5574755072593689,0.47244179248809814,0.012731103226542473,0.9997997879981995,0.4989076554775238,0.47054028511047363,-0.012950015254318714,0.9997149109840393,0.5564768314361572,0.6527073979377747,0.029388420283794403,0.9969525337219238,0.49823787808418274,0.6503034234046936,0.0005369605496525764,0.9955615997314453,0.5528004169464111,0.8138992786407471,0.2911921441555023,0.9970566034317017,0.49355363845825195,0.8039806485176086,0.2406550496816635,0.9970790147781372,0.5475841760635376,0.8297133445739746,0.3063470125198364,0.940456211566925,0.4988463222980499,0.8236875534057617,0.25453099608421326,0.9161918759346008,0.5566375851631165,0.8793561458587646,0.13849341869354248,0.9955149292945862,0.491250604391098,0.8761950135231018,0.07919953763484955,0.9961190223693848,correct
0.5279006361961365,0.11161720752716064,-0.3124304711818695,0.9999991655349731,0.5338966250419617,0.09732767939567566,-0.2847423553466797,0.9999972581863403,0.5371569991111755,0.09752663969993591,-0.28475221991539,0.999996542930603,0.5413742661476135,0.09781020879745483,-0.28476765751838684,0.9999955892562866,0.5215972661972046,0.09718430042266846,-0.284365713596344,0.9999974966049194,0.5170331597328186,0.0974394679069519,-0.2843911945819855,0.9999973773956299,0.5128792524337769,0.09765452146530151,-0.2843717336654663,0.9999970197677612,0.5485385656356812,0.10756996273994446,-0.12436071783304214,0.999995231628418,0.5069935917854309,0.10539022088050842,-0.12299107760190964,0.9999966621398926,0.535750687122345,0.1285431683063507,-0.2540293037891388,0.9999977350234985,0.5196312069892883,0.12748420238494873,-0.253962904214859,0.999997615814209,0.582318902015686,0.19728730618953705,-0.03843402862548828,0.9997929930686951,0.47816041111946106,0.19978098571300507,-0.07704082876443863,0.9998225569725037,0.6538636684417725,0.19680339097976685,-0.15040701627731323,0.9662249088287354,0.41030198335647583,0.2019980549812317,-0.302783340215683,0.9926289319992065,0.7131745219230652,0.17681974172592163,-0.35889798402786255,0.9600026607513428,0.3540550172328949,0.182205468416214,-0.6418770551681519,0.9864689111709595,0.7284173965454102,0.17870450019836426,-0.394350528717041,0.9230319857597351,0.33464929461479187,0.18264608085155487,-0.7011662125587463,0.9664139151573181,0.7232904434204102,0.17640215158462524,-0.42298534512519836,0.9333236813545227,0.34083133935928345,0.17487072944641113,-0.7187923789024353,0.96879643201828,0.7171213626861572,0.17913101613521576,-0.3777441680431366,0.9315335750579834,0.3496076464653015,0.17694266140460968,-0.6603593230247498,0.9671521782875061,0.5555479526519775,0.4722881615161896,0.0095954155549407,0.9998852014541626,0.49570876359939575,0.46945080161094666,-0.009905916638672352,0.9998407363891602,0.5550374388694763,0.6529737710952759,0.018467597663402557,0.9975469708442688,0.49519455432891846,0.6479432582855225,0.010054303333163261,0.9974415302276611,0.5527032017707825,0.813460111618042,0.2965412735939026,0.9973613619804382,0.49538418650627136,0.8034658432006836,0.2660341262817383,0.9974881410598755,0.5488638877868652,0.8286346197128296,0.31314510107040405,0.9415766596794128,0.5014019012451172,0.8232579231262207,0.2816591262817383,0.9277075529098511,0.5570253133773804,0.8765770196914673,0.14033259451389313,0.9960779547691345,0.4949888586997986,0.8742963075637817,0.10784301161766052,0.996595561504364,correct
0.527008593082428,0.10840073227882385,-0.3218333423137665,0.9999991655349731,0.533352792263031,0.09379440546035767,-0.29374703764915466,0.9999973773956299,0.536712110042572,0.09411129355430603,-0.2937542498111725,0.9999969005584717,0.5400916934013367,0.09461185336112976,-0.29378458857536316,0.9999961853027344,0.5210326910018921,0.09393656253814697,-0.29244446754455566,0.9999972581863403,0.5168836712837219,0.09401601552963257,-0.2924676239490509,0.9999972581863403,0.513126790523529,0.0939885675907135,-0.2924352288246155,0.9999969005584717,0.5478857159614563,0.10509160161018372,-0.1313881129026413,0.9999960660934448,0.507616400718689,0.10346013307571411,-0.1259973794221878,0.9999961853027344,0.5356174111366272,0.12488850951194763,-0.26283207535743713,0.9999984502792358,0.5196179747581482,0.12426760792732239,-0.2616269886493683,0.9999982118606567,0.5844533443450928,0.19757404923439026,-0.04338616877794266,0.9998754262924194,0.4759538471698761,0.19951853156089783,-0.07255706191062927,0.9998286962509155,0.6637811660766602,0.19225376844406128,-0.16761904954910278,0.9864268898963928,0.4100341796875,0.19949844479560852,-0.3001974821090698,0.9955078363418579,0.7153835892677307,0.16915658116340637,-0.3917854130268097,0.9809218049049377,0.35488003492355347,0.16135179996490479,-0.6538336873054504,0.991879403591156,0.7307734489440918,0.16389527916908264,-0.4331709146499634,0.9524852633476257,0.33469489216804504,0.1605892777442932,-0.7171111702919006,0.9767509698867798,0.7266080379486084,0.16018599271774292,-0.45647040009498596,0.9576686024665833,0.34194067120552063,0.15516731142997742,-0.7313395142555237,0.9777259230613708,0.720186173915863,0.16142210364341736,-0.4089410901069641,0.9546852111816406,0.34938228130340576,0.156455397605896,-0.6716123819351196,0.9759849309921265,0.5564271211624146,0.47394493222236633,0.006382292602211237,0.9998894929885864,0.49655085802078247,0.471912682056427,-0.006671852897852659,0.9998387098312378,0.5566500425338745,0.6566839814186096,-0.009531023912131786,0.9971731901168823,0.49536240100860596,0.6548010110855103,0.0022787649650126696,0.9967472553253174,0.5528221726417542,0.811456024646759,0.317913293838501,0.9957577586174011,0.49840736389160156,0.8072388768196106,0.2882859706878662,0.9960418939590454,0.5482287406921387,0.8284577131271362,0.33978426456451416,0.9273267388343811,0.5055848956108093,0.8252992630004883,0.3067938983440399,0.9120379686355591,0.5564611554145813,0.8807209730148315,0.1637026071548462,0.9940817952156067,0.4971272349357605,0.8745219111442566,0.1265876591205597,0.9948726296424866,correct
0.5283141732215881,0.10931098461151123,-0.3216383755207062,0.9999980926513672,0.5343610644340515,0.09461170434951782,-0.29493448138237,0.9999940395355225,0.5377434492111206,0.09489095211029053,-0.29493722319602966,0.9999929666519165,0.5410183072090149,0.09511217474937439,-0.2949485182762146,0.9999910593032837,0.5221672058105469,0.09508556127548218,-0.29376137256622314,0.9999945163726807,0.5179581046104431,0.09525865316390991,-0.29378998279571533,0.9999943971633911,0.5141343474388123,0.09530764818191528,-0.2937832176685333,0.9999940395355225,0.5488285422325134,0.10582399368286133,-0.13297121226787567,0.9999892711639404,0.5083920359611511,0.10493224859237671,-0.12789063155651093,0.9999940395355225,0.5364732146263123,0.12584415078163147,-0.2620842456817627,0.9999960660934448,0.520675003528595,0.12603449821472168,-0.2609129846096039,0.9999966621398926,0.585010290145874,0.19740280508995056,-0.03682652860879898,0.9996968507766724,0.47646087408065796,0.19688360393047333,-0.0780639797449112,0.9998514652252197,0.6558887958526611,0.19895535707473755,-0.18109577894210815,0.9646455645561218,0.404376745223999,0.19842389225959778,-0.3015454113483429,0.995590090751648,0.7159391045570374,0.16720062494277954,-0.43881872296333313,0.9491658210754395,0.35027801990509033,0.166466623544693,-0.6421694755554199,0.9907045960426331,0.7311226725578308,0.16610953211784363,-0.48517751693725586,0.8973579406738281,0.33248835802078247,0.16509538888931274,-0.7039421200752258,0.9724676609039307,0.7275751233100891,0.1628100872039795,-0.5078110098838806,0.9086301326751709,0.34030836820602417,0.15858551859855652,-0.7182880640029907,0.9739140272140503,0.7197210192680359,0.16526547074317932,-0.4574626386165619,0.9059064984321594,0.3472256064414978,0.16132068634033203,-0.65960294008255,0.9723165035247803,0.5555851459503174,0.47550785541534424,0.011320812627673149,0.9998412132263184,0.4963892698287964,0.47074708342552185,-0.011590767651796341,0.9998080134391785,0.5572021007537842,0.6562700271606445,0.007525003049522638,0.9970632195472717,0.4952473044395447,0.6506809592247009,0.008155100978910923,0.997490644454956,0.5533584952354431,0.8120883703231812,0.3082382082939148,0.9964836835861206,0.4991767108440399,0.8061625361442566,0.28379693627357483,0.9965830445289612,0.5470760464668274,0.8306928277015686,0.3267510235309601,0.9391122460365295,0.5074062347412109,0.8230814933776855,0.3009139597415924,0.9202584028244019,0.5569011569023132,0.8796204328536987,0.14531126618385315,0.9949770569801331,0.49820032715797424,0.8721084594726562,0.11881807446479797,0.9956852197647095,correct
0.5259135365486145,0.11043453216552734,-0.3187386393547058,0.9999995231628418,0.5329582691192627,0.09596505761146545,-0.2893903851509094,0.9999983310699463,0.5361343622207642,0.09621492028236389,-0.28940173983573914,0.9999977350234985,0.5403133630752563,0.09654474258422852,-0.2894397974014282,0.9999971389770508,0.520423412322998,0.09501099586486816,-0.28952670097351074,0.9999988079071045,0.5157691836357117,0.09487399458885193,-0.2895633578300476,0.9999986886978149,0.5117562413215637,0.09498566389083862,-0.2895498275756836,0.9999985694885254,0.5468562245368958,0.10572549700737,-0.12375497072935104,0.9999966621398926,0.5066457390785217,0.104257732629776,-0.1249459832906723,0.9999980926513672,0.5337655544281006,0.12866917252540588,-0.25851327180862427,0.9999983310699463,0.5177655816078186,0.12862235307693481,-0.25919488072395325,0.9999982118606567,0.5806665420532227,0.1976075917482376,-0.017748745158314705,0.999863862991333,0.47357258200645447,0.20388460159301758,-0.0707622841000557,0.9998854398727417,0.6540376543998718,0.2113635241985321,-0.03076508454978466,0.9787451028823853,0.41258740425109863,0.22419622540473938,-0.2781771123409271,0.9950543642044067,0.7141804695129395,0.21381869912147522,-0.14669391512870789,0.9776354432106018,0.358126163482666,0.21185420453548431,-0.6218553781509399,0.9938778281211853,0.7313069105148315,0.22026897966861725,-0.16404829919338226,0.9493252038955688,0.3364396393299103,0.21620775759220123,-0.6812198758125305,0.9835699200630188,0.7264358997344971,0.21817171573638916,-0.19873787462711334,0.956937849521637,0.34423941373825073,0.2086518406867981,-0.7004989981651306,0.9848703742027283,0.7202126383781433,0.21761320531368256,-0.1642308235168457,0.9545069336891174,0.35410118103027344,0.2076868712902069,-0.6401919722557068,0.9827242493629456,0.5562165975570679,0.46939557790756226,0.012619536370038986,0.999873161315918,0.4963933229446411,0.46695461869239807,-0.012901755049824715,0.9998441934585571,0.5559150576591492,0.651186466217041,0.027629071846604347,0.997680127620697,0.4960043132305145,0.647243320941925,0.0033534152898937464,0.9967639446258545,0.5531489253044128,0.8135586380958557,0.30048197507858276,0.9977430105209351,0.4938557744026184,0.8022243976593018,0.25558605790138245,0.9977080821990967,0.5490087866783142,0.8283381462097168,0.31644710898399353,0.9516770839691162,0.4989580512046814,0.8220359086990356,0.2710261344909668,0.9331808686256409,0.5575171113014221,0.8773545026779175,0.14781709015369415,0.9965211153030396,0.4935694932937622,0.8751622438430786,0.0982397273182869,0.9969346523284912,correct
